   14    3    1    1    1.00     65.825017922      9.915798713     75.740816635      0.970913500
   14    3    2    1    1.00     65.825017922     10.495517954     76.320535876      0.000000000
   14    3    0    1    1.00     65.825017922     -8.843446691     56.981571231      0.976098896
   14    3    1    1    1.00     65.825017922     -8.293359087     57.531658835      0.880932529
   14    3    2    1    1.00     65.825017922     -8.796082298     57.028935624      0.974613680
   14    4    0    1    1.00    156.167060518     13.770231276    169.937291793      0.968321626
   14    4    1    1    1.00    156.167060518     14.344810775    170.511871293      0.000000002
   14    4    2    1    1.00    156.167060518     13.718455359    169.885515876      0.970522750
   14    4    0    1    1.00    156.167060518    -12.229659370    143.937401148      0.899219860
   14    4    1    1    1.00    156.167060518    -12.758962064    143.408098454      0.973975682
   14    4    2    1    1.00    156.167060518    -12.195729240    143.971331277      0.899961690
   14    5    0    1    1.00    309.137284979     18.458536860    327.595821839      0.000000004
   14    5    1    1    1.00    309.137284979     17.895544580    327.032829559      0.967690321
   14    5    2    1    1.00    309.137284979     18.467390543    327.604675522      0.000000003
   14    5    0    1    1.00    309.137284979    -16.970659376    292.166625603      0.973266319
   14    5    1    1    1.00    309.137284979    -16.432393783    292.704891196      0.911572165
   14    5    2    1    1.00    309.137284979    -16.939007677    292.198277302      0.972466349
   14    6    0    1    1.00    544.263442282     22.438787696    566.702229978      0.964983931
   14    6    1    1    1.00    544.263442282     22.924628982    567.188071264      0.000000001
   14    6    2    1    1.00    544.263442282     22.392031364    566.655473646      0.966739767
   14    6    0    1    1.00    544.263442282    -20.950517653    523.312924629      0.923210022
   14    6    1    1    1.00    544.263442282    -21.461421959    522.802020323      0.972154061
   14    6    2    1    1.00    544.263442282    -20.924272510    523.339169771      0.922014615
   14    7    0    1    1.00    885.484806233     27.595428065    913.080234299      0.000000000
   14    7    1    1    1.00    885.484806233     27.519703811    913.004510045      0.969696709
   14    7    2    1    1.00    885.484806233     27.617101497    913.101907731      0.000000000
   14    7    0    1    1.00    885.484806233    -26.605715831    858.879090402      0.973175192
   14    7    1    1    1.00    885.484806233    -25.936075985    859.548730248      0.908242088
   14    7    2    1    1.00    885.484806233    -26.569215991    858.915590242      0.973005409
   15    1    0    1    1.00      3.004223630      3.764029338      6.768252968      0.000000000
   15    1    1    1    1.00      3.004223630      3.373303390      6.377527020      0.982598123
   15    1    2    1    1.00      3.004223630      4.009082374      7.013306004      0.666049936
   15    1    0    1    1.00      3.004223630     -2.004561866      0.999661764      0.990922044
   15    1    1    1    1.00      3.004223630     -1.054304255      1.949919375      0.000000000
   15    1    2    1    1.00      3.004223630     -0.007541506      2.996682125      0.000000000
   15    2    0    1    1.00     20.197639357      6.444726160     26.642365517      0.973074419
   15    2    1    1    1.00     20.197639357      6.952790966     27.150430323      0.000000000
   15    2    2    1    1.00     20.197639357      6.355894756     26.553534114      0.977660204
   15    2    0    1    1.00     20.197639357     -4.701714553     15.495924804      0.853984422
   15    2    1    1    1.00     20.197639357     -5.221195000     14.976444357      0.979339588
   15    2    2    1    1.00     20.197639357     -4.609185339     15.588454018      0.000000000
   15    3    0    1    1.00     65.816641866     10.496908148     76.313550015      0.000000000
   15    3    1    1    1.00     65.816641866      9.914599617     75.731241483      0.971048291
   15    3    2    1    1.00     65.816641866     10.496548978     76.313190844      0.000000000
   15    3    0    1    1.00     65.816641866     -8.842068911     56.974572955      0.976190438
   15    3    1    1    1.00     65.816641866     -8.291562999     57.525078867      0.881309647
   15    3    2    1    1.00     65.816641866     -8.794665298     57.021976569      0.974715069
   15    4    0    1    1.00    156.143332653     13.768291074    169.911623727      0.968520697
   15    4    1    1    1.00    156.143332653     14.346497844    170.489830497      0.000000002
   15    4    2    1    1.00    156.143332653     13.716369458    169.859702111      0.970712739
   15    4    0    1    1.00    156.143332653    -12.226703983    143.916628671      0.899827653
   15    4    1    1    1.00    156.143332653    -12.756503433    143.386829220      0.974123851
   15    4    2    1    1.00    156.143332653    -12.192697482    143.950635171      0.900551742
   15    5    0    1    1.00    309.076628482     18.461236839    327.537865321      0.000000004
   15    5    1    1    1.00    309.076628482     17.890386375    326.967014857      0.967938816
   15    5    2    1    1.00    309.076628482     18.469610267    327.546238749      0.000000003
   15    5    0    1    1.00    309.076628482    -16.964598558    292.112029924      0.973409202
   15    5    1    1    1.00    309.076628482    -16.425693456    292.650935026      0.912581455
   15    5    2    1    1.00    309.076628482    -16.933351681    292.143276801      0.972660332
   15    6    0    1    1.00    544.005389264     22.329113726    566.334502990      0.966717077
   15    6    1    1    1.00    544.005389264     22.830137429    566.835526693      0.000000000
   15    6    2    1    1.00    544.005389264     22.291173234    566.296562498      0.968151951
   15    6    0    1    1.00    544.005389264    -20.912984730    523.092404535      0.918924943
   15    6    1    1    1.00    544.005389264    -21.434193534    522.571195730      0.972263481
   15    6    2    1    1.00    544.005389264    -20.888704708    523.116684556      0.917904481
   15    7    0    1    1.00    882.676623797     27.673473827    910.350097625      0.000000000
   15    7    1    1    1.00    882.676623797     27.321372548    909.997996345      0.966617114
